,Longitude,Latitude,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_PCI_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType,x,y
712,29.02296,41.10486,-79.25,-11.1,17.3,-91.55000000000001,-93.4,-93.1,,,-21.45,-19.3,-20.4,,,3.0,13.0,23.0,68.0,,,,98.9,95472.75,92345.77,7.6,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),60.0,256QAM,Rank4,7.6,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434459.504281377,4575793.0152
713,29.02297,41.10484,-75.2,-10.7,14.4,-100.1,,,,,-24.5,,,,,3.0,68.0,,,,,,,,92549.02,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434461.0845292886,4575790.7888
714,29.02297,41.10757,,,,,,,,,,,,,,,,,,,,,101.4,97648.64,101891.45,0.1,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),26.0,256QAM,Rank4,0.1,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434359.874786648,4576094.6924
715,29.02298,41.10483,-78.6,-11.3,13.2,-88.7,,,,,-18.4,,,,,3.0,68.0,,,,,,95.5,95042.7,,6.4,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),57.0,256QAM,Rank4,6.4,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434462.2940558633,4575789.6756
716,29.02298,41.10753,-83.55,-11.0,14.95,-87.15,,,,,-16.25,,,,,30.0,40.0,,,,,,99.7,95130.3,92825.27,9.5,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63.0,256QAM,Rank4,9.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434362.196523763,4576090.2396
717,29.02299,41.0994,,,,,,,,,,,,,,,,,,,,,,0.0,,40.0,0.0,20 (64QAM OR 256QAM / Low SE -16QAM),16.0,16QAM,Rank2,40.0,LEVEL_8,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434664.4238202195,4575185.208000001
718,29.02299,41.1048,-77.15,-11.399999999999999,9.55,-85.5,,,,,-15.7,,,,,3.0,68.0,,,,,,99.4,95657.06,92551.91,12.3,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),60.0,256QAM,Rank4,12.3,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434464.2450257563,4575786.336
719,29.023,41.10471,-80.7,-11.5,7.7,-91.8,-97.7,,,,-19.8,-20.2,,,,3.0,13.0,68.0,,,,,,95252.48,92525.48,1.4,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),80.0,256QAM,Rank4,1.4,LEVEL_1,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434468.420322811,4575776.3171999995
720,29.02301,41.10479,-77.0,-11.0,10.0,-104.3,-88.7,,,,-26.1,-20.4,,,,3.0,13.0,68.0,,,,,,,92982.64,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434466.293358387,4575785.222800001
721,29.02301,41.10757,-77.85,-10.5,15.7,,,,,,,,,,,30.0,,,,,,,97.3,97448.91,,4.5,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),26.0,256QAM,Rank4,4.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434363.2298669512,4576094.6924
722,29.02302,41.10478,-80.5,-12.4,9.6,-92.8,-85.1,,,,-25.2,-17.2,,,,3.0,13.0,68.0,,,,,99.9,95764.48,,4.4,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),58.0,256QAM,Rank4,4.4,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434467.50288574,4575784.1096
723,29.02303,41.10471,-85.1,-12.4,6.1,-89.6,-90.3,,,,-17.7,-17.5,,,,3.0,13.0,68.0,,,,,100.9,95949.88,,7.6,4.0,21 (64QAM OR 256QAM / Low SE -16QAM),99.0,256QAM,Rank4,7.6,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH RRCReconfigurationComplete,,,2434470.9367426373,4575776.3171999995
724,29.02303,41.10754,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),65.0,256QAM,Rank4,16.0,LEVEL_1,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434366.01963441,4576091.3528
725,29.02304,41.09938,-121.1,-12.8,2.95,,,,,,,,,,,68.0,,,,,,,135.3,0.0,,33.3,0.0,5 (QPSK OR 16QAM / Low SE -QPSK),16.0,16QAM,Rank2,33.3,LEVEL_16,22.3,,9.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434669.3595564016,4575182.9816
726,29.02304,41.10477,-81.1,-11.6,6.7,-83.3,,,,,-15.1,,,,,3.0,68.0,,,,,,,,92044.53,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434469.5512191174,4575782.9964000005
727,29.02304,41.10752,-89.1,-14.3,-3.2,-83.30000000000001,,,,,-11.15,,,,,40.0,30.0,,,,,,110.5,97935.36,,8.2,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),42.0,256QAM,Rank4,8.2,LEVEL_2,17.5,,0.7,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434367.5998896244,4576089.1264
728,29.02305,41.10477,-80.3,-11.8,9.5,-90.5,-86.9,,,,-18.4,-18.0,,,,3.0,13.0,68.0,,,,,99.2,95288.44,,6.5,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),61.0,256QAM,Rank4,6.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434470.3900249596,4575782.9964000005
729,29.02306,41.09945,-119.7,-12.7,1.7,,,,,,,,,,,68.0,,,,,,,136.3,26808.32,,11.3,6.0,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),87.0,16QAM,Rank2,11.3,LEVEL_16,22.3,,10.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434668.4425286064,4575190.773999999
730,29.02306,41.10757,,,,,,,,,,,,,,,,,,,,,92.2,97402.88,87019.38,2.6,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,2.6,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434367.4237173307,4576094.6924
731,29.02308,41.10754,-74.35,-10.4,24.450000000000003,-82.5,,,,,-19.05,,,,,30.0,40.0,,,,,,95.8,95482.76,91728.78,3.2,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),47.0,256QAM,Rank4,3.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434370.2134867054,4576091.3528
732,29.02309,41.10472,-86.05000000000001,-12.5,6.300000000000001,-94.6,-92.1,,,,-19.5,-17.35,,,,3.0,13.0,68.0,,,,,105.6,95708.05,92565.27,7.4,0.0,20 (64QAM OR 256QAM / Low SE -16QAM),103.0,64QAM,Rank3,7.4,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB1,,,2434475.598860148,4575777.4304
733,29.0231,41.10475,-80.05000000000001,-11.05,10.600000000000001,-94.4,-94.95,,,,-21.65,-21.700000000000003,,,,3.0,13.0,68.0,,,,,97.7,95662.08,92707.35,11.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),62.0,256QAM,Rank4,11.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434475.3254993763,4575780.7700000005
734,29.0231,41.10753,,,,,,,,,,,,,,40.0,,,,,,,,66580.48,95001.07,,,,,,,,,,,,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,,2434372.2617708044,4576090.2396
735,29.0231,41.10757,-72.15,-10.4,28.15,,,,,,,,,,,30.0,,,,,,,91.4,97520.69,,5.4,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),26.0,256QAM,Rank4,5.4,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434370.778797634,4576094.6924
736,29.02311,41.09936,-120.2,-12.5,1.5,,,,,,,,,,,68.0,,,,,,,137.2,0.0,,0.0,0.0,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),16.0,16QAM,Rank2,0.0,LEVEL_8,22.3,,8.4,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434675.9730447256,4575180.7552
737,29.02313,41.09944,-119.4,-12.5,2.0,,,,,,,,,,,68.0,,,,,,,136.5,21155.38,40039.99,7.6,7.0,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),87.0,16QAM,Rank2,7.6,LEVEL_16,22.2,,10.2,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434674.6853287257,4575189.6608
738,29.02313,41.10472,-91.56666666666666,-17.0,-4.466666666666666,-86.13333333333333,-93.80000000000001,-94.35,,,-12.633333333333333,-18.566666666666666,-18.200000000000003,,,3.0,3.0,23.0,23.0,,,4.0,107.6,96087.12,102586.1,8.7,0.0,13 (16QAM OR 64QAM / Low SE -QPSK),166.0,64QAM,Rank4,8.7,LEVEL_1,17.9,-2.0,12.4,0,0,0,3.0,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB1,,,2434478.9540860713,4575777.4304
739,29.02314,41.10472,-82.35,-11.65,8.25,-123.1,-103.35,-91.9,,,-30.4,-22.75,-18.6,,,3.0,13.0,23.0,68.0,,,,102.7,95662.08,92883.86,5.5,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),70.0,256QAM,Rank4,5.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434479.7928925524,4575777.4304
740,29.02315,41.10473,,,,,,,,,,,,,,,,,,,,,,,83527.27,8.1,0.0,14 (16QAM OR 64QAM / Low SE -QPSK),151.0,64QAM,Rank3,8.1,LEVEL_1,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434480.260976052,4575778.5436
741,29.02316,41.10755,-86.44999999999999,-17.75,-11.15,-75.4,,,,,-10.5,,,,,40.0,30.0,,,,,,129.1,0.0,37018.23,29.8,1.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),55.0,256QAM,Rank4,29.8,LEVEL_2,22.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,,2434376.5529063554,4576092.466
742,29.02317,41.09934,-122.0,-13.2,2.4,,,,,,,,,,,68.0,,,,,,,137.1,,,33.3,0.0,14 (16QAM OR 64QAM / Low SE -QPSK),16.0,16QAM,Rank2,33.3,LEVEL_8,22.4,,10.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434681.7476611314,4575178.5287999995
743,29.02317,41.10472,,,,,,,,,,,,,,,,,,,,,,96041.13,92981.34,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434482.3093119953,4575777.4304
744,29.02317,41.10473,-90.25,-15.6,-4.3,-87.0,-91.6,-99.1,,,-13.05,-17.85,-20.3,,,68.0,3.0,13.0,23.0,,,,107.5,96512.21,,13.2,0.0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),151.0,64QAM,Rank3,13.2,LEVEL_1,18.0,,9.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434481.938588758,4575778.5436
745,29.02318,41.10756,-73.75,-10.4,21.6,,,,,,,,,,,30.0,,,,,,,95.4,96281.53,92287.88,5.4,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),59.0,256QAM,Rank4,5.4,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434377.8597026663,4576093.5792
746,29.0232,41.09943,-121.30000000000001,-13.3,0.15,-127.35,,,,,-18.549999999999997,,,,,68.0,59.0,,,,,,138.4,14827.52,22076.11,14.9,4.0,11 (16QAM OR 64QAM / Low SE -QPSK),69.0,16QAM,Rank2,14.9,LEVEL_16,22.3,,12.2,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434680.9281305596,4575188.5476
747,29.0232,41.10471,-85.6,-12.95,6.05,-98.05,-89.2,,,,-20.65,-15.100000000000001,,,,3.0,23.0,68.0,,,,,103.0,95477.76,,4.5,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63.0,256QAM,Rank4,4.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434485.1964549846,4575776.3171999995
748,29.02321,41.10759,-75.3,-10.45,28.75,,,,,,,,,,,30.0,,,,,,,93.5,97198.08,94388.21,6.5,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),27.0,256QAM,Rank4,6.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434379.2637786274,4576096.9188
749,29.02322,41.10474,-88.45,-14.399999999999999,-0.25,-87.4,-93.8,,,,-13.2,-18.65,,,,68.0,3.0,13.0,,,,,104.6,95503.24,93147.7,10.7,0.0,14 (16QAM OR 64QAM / Low SE -QPSK),152.0,64QAM,Rank3,10.7,LEVEL_2,17.7,,9.3,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434485.7618965735,4575779.6568
750,29.02323,41.09933,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),16.0,16QAM,Rank2,0.0,LEVEL_16,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434687.151596349,4575177.4156
751,29.02323,41.10473,-88.3,-13.2,4.0,-98.9,-86.2,,,,-20.7,-13.1,,,,3.0,23.0,68.0,,,,,,96215.04,93235.66,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434486.971426877,4575778.5436
752,29.02325,41.10474,-83.6,-12.4,5.0,-122.5,-99.7,-89.7,,,-31.3,-21.5,-15.5,,,3.0,13.0,23.0,68.0,,,,107.4,96276.48,93083.48,1.8,0.0,20 (64QAM OR 256QAM / Low SE -16QAM),82.0,256QAM,Rank4,1.8,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434488.2783152503,4575779.6568
753,29.02326,41.1076,,,,,,,,,,,,,,,,,,,,,94.1,97484.8,94480.48,1.9,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,1.9,LEVEL_1,17.5,,0.9,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434383.0868820595,4576098.032
754,29.02327,41.10757,-81.3,-18.9,-14.1,-72.1,,,,,-10.4,,,,,40.0,30.0,,,,,,,0.0,,100.0,0.0,20 (64QAM OR 256QAM / Low SE -16QAM),16.0,256QAM,Rank3,100.0,,,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,,2434385.037888923,4576094.6924
755,29.02327,41.10758,-73.15,-10.4,26.700000000000003,,,,,,,,,,,30.0,,,,,,,89.5,92780.09,92976.47,0.6,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,0.6,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434384.6671432736,4576095.8056
756,29.02328,41.10474,-89.75,-14.25,0.7,-87.85,-94.6,,,,-12.7,-18.0,,,,68.0,3.0,13.0,,,,,104.4,95677.55,,13.5,0.0,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),144.0,64QAM,Rank3,13.5,LEVEL_1,17.8,,10.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434490.7947339267,4575779.6568
757,29.02328,41.10475,,,,,,,,,,,,,,,,,,,,,,96482.35,93103.63,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434490.4240091355,4575780.7700000005
758,29.0233,41.09932,-122.35,-13.3,0.30000000000000004,,,,,,,,,,,68.0,,,,,,,138.8,0.0,,0.0,0.0,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),16.0,16QAM,Rank2,0.0,LEVEL_16,22.4,,12.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434693.394408479,4575176.302399999
759,29.02331,41.10474,,,,,,,,,,,,,,,,,,,,,,,93403.49,15.8,0.0,17 (64QAM OR 256QAM / Low SE -16QAM),141.0,64QAM,Rank3,15.8,LEVEL_1,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434493.311152603,4575779.6568
760,29.02332,41.10475,-88.6,-13.55,5.8,-94.25,-92.35,-91.8,,,-18.35,-15.35,-17.5,,,3.0,13.0,23.0,68.0,,,,105.3,96358.4,,12.2,3.0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),154.0,64QAM,Rank3,12.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH RRCReconfigurationComplete,,,2434493.7792335264,4575780.7700000005
761,29.02332,41.10759,-84.0,-18.8,-14.1,-75.5,,,,,-10.4,,,,,40.0,30.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434388.490246651,4576096.9188
762,29.02332,41.1076,-71.6,-10.4,31.0,,,,,,,,,,,30.0,,,,,,,91.7,97484.8,,1.8,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,1.8,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434388.1195002147,4576098.032
763,29.02334,41.0994,-122.3,-13.5,-0.1,-130.3,,,,,-21.1,,,,,68.0,59.0,,,,,,138.3,11715.81,,18.2,2.0,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),84.0,16QAM,Rank2,18.2,LEVEL_16,22.3,,10.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434693.784425324,4575185.208000001
764,29.02335,41.10474,-91.75,-15.95,-1.7,-87.6,-92.2,,,,-12.3,-16.7,,,,68.0,3.0,13.0,,,,,110.0,96158.64,,13.8,0.0,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),142.0,64QAM,Rank3,13.8,LEVEL_1,18.1,,9.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434496.666377505,4575779.6568
765,29.02336,41.10759,-70.5,-10.4,29.6,,,,,,,,,,,30.0,,,,,,,89.0,70656.83,90172.85,1.3,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),22.0,256QAM,Rank4,1.3,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434391.845325933,4576096.9188
766,29.02337,41.09931,-123.2,-13.9,0.4,,,,,,,,,,,68.0,,,,,,,139.9,0.0,,,,,,,Rank2,,,22.4,,14.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434699.637222322,4575175.1892
767,29.02338,41.1076,-89.4,-19.4,-15.2,-75.3,,,,,-10.4,,,,,40.0,30.0,,,,,,143.0,0.0,,87.5,0.0,28 (64QAM / Low SE -64QAM),26.0,64QAM,Rank3,87.5,LEVEL_2,22.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,,2434393.1521183704,4576098.032
768,29.02339,41.10475,-86.7,-11.2,3.7,-94.3,-102.0,-90.9,,,-20.4,-23.4,-16.3,,,3.0,13.0,23.0,68.0,,,,108.4,96153.6,93385.84,26.9,0.0,18 (64QAM OR 256QAM / Low SE -16QAM),187.0,64QAM,Rank3,26.9,LEVEL_16,17.6,,2.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434499.6508762105,4575780.7700000005
769,29.02341,41.10761,-84.6,-21.5,-17.2,-68.3,,,,,-10.4,,,,,40.0,30.0,,,,,,152.0,,,,,,,,,,,22.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,,2434395.297679788,4576099.1452
770,29.02341,41.10762,-69.80000000000001,-10.4,32.35,,,,,,,,,,,30.0,,,,,,,89.2,97423.36,92946.85,1.2,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,1.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434394.926932053,4576100.2584
771,29.02342,41.10761,-67.1,-10.4,32.7,,,,,,,,,,,30.0,,,,,,,87.0,86657.8,68961.88,1.9,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,1.9,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434396.136449353,4576099.1452
772,29.02343,41.0994,-122.3,-13.4,0.4,,,,,,,,,,,68.0,,,,,,,138.2,,13207.11,,,,,,Rank2,,,22.4,,9.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434701.334295208,4575185.208000001
773,29.02343,41.10474,-92.0,-14.1,-1.75,-90.45,-92.2,,,,-14.149999999999999,-15.5,,,,68.0,3.0,13.0,,,,,111.0,96768.0,93026.34,22.0,0.0,21 (64QAM OR 256QAM / Low SE -16QAM),121.0,64QAM,Rank3,22.0,LEVEL_1,17.8,,14.7,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434503.3768273084,4575779.6568
774,29.02343,41.10475,-93.3,-15.9,-1.6,-86.3,-95.6,,,,-11.2,-19.0,,,,3.0,3.0,13.0,,,,4.0,108.4,95887.36,92675.96,8.7,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),122.0,256QAM,Rank2,8.7,LEVEL_1,17.5,1.0,0.7,0,0,0,11.0,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB1,,,2434503.0061006015,4575780.7700000005
775,29.02344,41.09929,-123.0,-13.7,0.6,,,,,,,,,,,68.0,,,,,,,140.3,0.0,,33.3,0.0,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),16.0,16QAM,Rank1,33.3,LEVEL_16,22.5,,17.9,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434706.2507242956,4575172.962800001
776,29.02344,41.10761,-64.2,-10.3,35.5,,,,,,,,,,,30.0,,,,,,,86.5,90310.45,,2.6,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),23.0,256QAM,Rank4,2.6,LEVEL_1,17.5,,1.2,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434397.8139884826,4576099.1452
777,29.02345,41.10762,-81.19999999999999,-19.6,-16.7,-68.35,,,,,-10.350000000000001,,,,,40.0,30.0,,,,,,87.8,97689.6,88391.08,0.2,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),25.0,256QAM,Rank4,0.2,LEVEL_1,17.5,,0.9,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,,2434398.2820098023,4576100.2584
778,29.02346,41.10762,-61.349999999999994,-10.350000000000001,36.9,,,,,,,,,,,30.0,,,,,,,80.5,88503.35,86060.92,2.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,2.0,LEVEL_1,16.2,,0.9,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434399.120779239,4576100.2584
779,29.02348,41.10474,,,,,,,,,,,,,,,,,,,,,,,93485.75,10.6,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),126.0,256QAM,Rank2,10.6,LEVEL_1,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434507.5708584357,4575779.6568
780,29.02348,41.10476,-87.85,-13.65,0.050000000000000044,-88.30000000000001,-113.95,,,,-12.649999999999999,-25.150000000000002,,,,68.0,3.0,13.0,,,,,107.4,95907.84,,8.4,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),130.0,256QAM,Rank2,8.4,LEVEL_1,17.5,,3.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434506.8294036705,4575781.8832
781,29.02349,41.10763,-66.5,-10.350000000000001,34.35,,,,,,,,,,,30.0,,,,,,,85.9,88555.52,,1.3,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,1.3,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434401.26633872,4576101.3716
782,29.0235,41.10763,-57.4,-10.3,36.8,,,,,,,,,,,30.0,,,,,,,77.1,96819.3,85045.69,1.3,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,1.3,LEVEL_1,14.8,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434402.105108029,4576101.3716
783,29.02351,41.09939,-123.9,-14.2,-1.3,,,,,,,,,,,68.0,,,,,,,139.2,14049.28,,1.8,2.0,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),105.0,16QAM,Rank1,1.8,LEVEL_16,22.3,,10.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434708.415978712,4575184.0948
784,29.02351,41.10764,-75.6,-20.3,-16.3,-62.4,,,,,-10.3,,,,,40.0,30.0,,,,,,,0.0,,,,,,,,,,,,,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,,2434402.5731281783,4576102.484800001
785,29.02352,41.10763,-61.3,-10.4,35.3,,,,,,,,,,,30.0,,,,,,,83.1,92369.64,,0.1,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.1,LEVEL_1,16.6,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434403.782646648,4576101.3716
786,29.02353,41.10475,-86.8,-12.3,3.4499999999999997,-92.8,-98.7,,,,-16.2,-20.6,,,,68.0,3.0,13.0,,,,,106.4,95969.92,,12.1,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),122.0,256QAM,Rank2,12.1,LEVEL_1,17.5,,1.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434511.3941615787,4575780.7700000005
